Department,Department_Division,PCN,Position_Title,FLSA_Code,Initial_Hire_Date,Date_in_Title,Salary,OBJECTID
EMS ,EMS 021 Emergency Response System,B.006426.1     ,EMS Captain,,22-Jul-16,14-Jul-22,87604.4,288925
EMS ,EMS 021 Emergency Response System,B.007819,Paramedic,,16-Nov-23,16-Nov-23,57352.1,288926
EMS ,EMS 021 Emergency Response System,B.007012.3     ,EMS Captain,,22-Nov-18,29-Jul-21,90160.46,288927
EMS ,EMS 021 Emergency Response System,B.007597,Paramedic,,9-Apr-20,9-Apr-20,65763.62,288928
EMS ,EMS 021 Emergency Response System,B.006302.3     ,EMS Brigade Officer,,22-May-15,14-Dec-23,99401.9,288929
EMS ,EMS 021 Emergency Response System,B.006275,Paramedic,,4-Nov-21,4-Nov-21,61557.86,288930
EMS ,EMS 021 Emergency Response System,B.007983,Advanced Emergency Medical Technician (AEMT),,4-Jan-24,4-Jan-24,55834.74,288931
EMS ,EMS 021 Emergency Response System,B.007897,Paramedic,,15-Jun-23,15-Jun-23,59454.98,288932
EMS ,EMS 021 Emergency Response System,B.007896,EMS Captain,,7-Jan-15,3-Aug-23,87604.4,288933
EMS ,EMS 021 Emergency Response System,B.007973,Advanced Emergency Medical Technician (AEMT),,1-Feb-24,1-Feb-24,55834.74,288934
EMS ,EMS 021 Emergency Response System,B.007901,Paramedic,,16-Nov-23,16-Nov-23,61557.86,288935
EMS ,EMS 021 Emergency Response System,B.007814,Paramedic,,7-Jul-22,7-Jul-22,61557.86,288936
EMS ,EMS 021 Emergency Response System,B.006948.1     ,Senior Paramedic,,1-Aug-13,31-Aug-17,79459.9,288937
EMS ,EMS 021 Emergency Response System,B.007098,Paramedic,,26-Jan-23,26-Jan-23,61557.86,288938
EMS ,EMS 021 Emergency Response System,B.007971,Advanced Emergency Medical Technician (AEMT),,21-May-20,19-Oct-23,55834.74,288939
EMS ,EMS 021 Emergency Response System,B.007979,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,55834.74,288940
EMS ,EMS 021 Emergency Response System,B.006286,Senior Paramedic,,1-Sep-04,1-Nov-11,88733.58,288941
EMS ,EMS 021 Emergency Response System,N.090209,Paramedic,,22-Jul-16,,29.59513,288942
EMS ,EMS 021 Emergency Response System,N.090209,Paramedic,,31-May-18,,29.59512,288943
EMS ,EMS 021 Emergency Response System,B.006282,Senior Paramedic,,16-Jul-00,1-Nov-06,91052.26,288944
EMS ,EMS 021 Emergency Response System,B.007890,Paramedic,,15-Jun-23,15-Jun-23,59454.98,288945
EMS ,EMS 021 Emergency Response System,B.007715,Paramedic,,22-May-14,29-Jul-21,61557.86,288946
EMS ,EMS 021 Emergency Response System,B.006424,Senior Paramedic,,16-May-10,2-Jul-20,79459.9,288947
EMS ,EMS 021 Emergency Response System,B.007804,Paramedic,,7-Jul-22,7-Jul-22,61557.86,288948
EMS ,EMS 021 Emergency Response System,B.006284.2     ,Paramedic,,7-Sep-14,4-Nov-21,61557.86,288949
EMS ,EMS 021 Emergency Response System,B.006284.2     ,Paramedic,,7-Sep-14,4-Nov-21,61557.86,288950
EMS ,EMS 021 Emergency Response System,N.090217,Paramedic,,31-May-24,,27.5731,288951
EMS ,EMS 021 Emergency Response System,B.007813,Paramedic,,7-Jul-22,7-Jul-22,61557.86,288952
EMS ,EMS 021 Emergency Response System,N.090210,Paramedic,,17-Nov-23,,29.59513,288953
EMS ,EMS 021 Emergency Response System,B.007231,Paramedic,,30-May-24,30-May-24,61557.86,288954
EMS ,EMS 021 Emergency Response System,B.007232.1     ,EMS Division Officer,,6-Jul-17,16-Nov-23,115070.02,288955
EMS ,EMS 021 Emergency Response System,B.007976,Advanced Emergency Medical Technician (AEMT),,30-May-24,30-May-24,53927.38,288956
EMS ,EMS 021 Emergency Response System,B.007903,EMS Captain,,22-Nov-18,3-Aug-23,74823.84,288957
EMS ,EMS 021 Emergency Response System,B.005804.2     ,EMS Captain,,13-Sep-08,15-Jun-23,90160.46,288958
EMS ,EMS 021 Emergency Response System,B.006290.5     ,Paramedic,,16-Nov-09,26-Jan-23,61557.86,288959
EMS ,EMS 021 Emergency Response System,B.007227,Paramedic,,20-May-21,20-May-21,63660.74,288960
EMS ,EMS 021 Emergency Response System,B.007596,Paramedic,,9-Apr-20,9-Apr-20,67866.5,288961
EMS ,EMS 021 Emergency Response System,N.090213,Paramedic,,17-Nov-23,,29.59513,288962
EMS ,EMS 021 Emergency Response System,B.007806,Paramedic,,11-Aug-22,11-Aug-22,61557.86,288963
EMS ,EMS 021 Emergency Response System,B.007893,EMS Captain,,6-Jul-17,3-Aug-23,85048.34,288964
EMS ,EMS 021 Emergency Response System,B.006428.2     ,Paramedic,,13-Jan-22,13-Jan-22,61557.86,288965
EMS ,EMS 021 Emergency Response System,B.003929.2     ,EMS Captain,,26-Sep-19,8-Feb-24,82492.28,288966
EMS ,EMS 021 Emergency Response System,B.007594,Paramedic,,20-May-21,20-May-21,63660.74,288967
EMS ,EMS 021 Emergency Response System,B.007898.2     ,Paramedic,,30-May-24,30-May-24,57352.1,288968
EMS ,EMS 021 Emergency Response System,B.007902,EMS Captain,,29-Jul-21,3-Aug-23,69711.72,288969
EMS ,EMS 021 Emergency Response System,B.007228,Senior Paramedic,,12-Oct-17,5-May-22,77141.22,288970
EMS ,EMS 021 Emergency Response System,B.006296,Senior Paramedic,,1-Aug-04,1-Dec-08,91052.26,288971
EMS ,EMS 021 Emergency Response System,B.007816,Paramedic,,31-Aug-15,7-Jul-22,61557.86,288972
EMS ,EMS 021 Emergency Response System,B.007591,Paramedic,,16-Nov-23,16-Nov-23,57352.1,288973
EMS ,EMS 021 Emergency Response System,B.007976,Advanced Emergency Medical Technician (AEMT),,30-May-24,30-May-24,52020.02,288974
EMS ,EMS 021 Emergency Response System,B.007099,Paramedic,,16-Nov-23,16-Nov-23,61557.86,288975
EMS ,EMS 021 Emergency Response System,B.007807,Paramedic,,13-Oct-22,13-Oct-22,61557.86,288976
EMS ,EMS 021 Emergency Response System,B.006276.4     ,Senior Paramedic,,26-Sep-19,6-Jun-24,72504.38,288977
EMS ,EMS 021 Emergency Response System,B.007976,Advanced Emergency Medical Technician (AEMT),,30-May-24,30-May-24,55834.74,288978
EMS ,EMS 021 Emergency Response System,B.007802,Paramedic,,19-May-22,11-Aug-22,61557.86,288979
EMS ,EMS 021 Emergency Response System,B.007719,Paramedic,,29-Jul-21,29-Jul-21,61557.86,288980
EMS ,EMS 021 Emergency Response System,B.007892,Paramedic,,15-Jun-23,15-Jun-23,63660.74,288981
EMS ,EMS 021 Emergency Response System,B.007465.1     ,EMS Division Officer,,26-Aug-21,28-Jul-22,108545.58,288982
EMS ,EMS 021 Emergency Response System,B.007974,Advanced Emergency Medical Technician (AEMT),,4-Jan-24,4-Jan-24,53927.38,288983
EMS ,EMS 021 Emergency Response System,B.007972,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,55834.74,288984
EMS ,EMS 021 Emergency Response System,B.007987.1     ,Paramedic,,16-Nov-23,16-Nov-23,59454.98,288985
EMS ,EMS 021 Emergency Response System,B.007989.1     ,Paramedic,,30-May-24,30-May-24,61557.86,288986
EMS ,EMS 021 Emergency Response System,B.007815,Paramedic,,24-Aug-23,24-Aug-23,61557.86,288987
EMS ,EMS 021 Emergency Response System,N.090215,Paramedic,,17-Nov-23,,29.59513,288988
EMS ,EMS 021 Emergency Response System,B.007975,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,52020.02,288989
EMS ,EMS 021 Emergency Response System,B.006427.3     ,Paramedic,,11-Aug-22,11-Aug-22,61557.86,288990
EMS ,EMS 021 Emergency Response System,B.007817,Paramedic,,13-Oct-22,13-Oct-22,65763.62,288991
EMS ,EMS 021 Emergency Response System,B.006280.1     ,EMS Brigade Officer,,1-Aug-03,11-Mar-21,105037.92,288992
EMS ,EMS 021 Emergency Response System,B.007013.1     ,EMS Captain,,7-Jan-15,7-Jan-15,95272.58,288993
EMS ,EMS 021 Emergency Response System,N.090212,Paramedic,,17-Nov-23,,29.59513,288994
EMS ,EMS 021 Emergency Response System,B.007713,Senior Paramedic,,16-Oct-09,29-Jul-21,77141.22,288995
EMS ,EMS 021 Emergency Response System,B.007598,Paramedic,,9-Apr-20,9-Apr-20,67866.5,288996
EMS ,EMS 021 Emergency Response System,B.007818,Paramedic,,13-Oct-22,13-Oct-22,61557.86,288997
EMS ,EMS 021 Emergency Response System,B.006294,Senior Paramedic,,23-Nov-17,16-Dec-21,77141.22,288998
EMS ,EMS 021 Emergency Response System,B.006281,Senior Paramedic,,1-Aug-04,16-Oct-07,91052.26,288999
EMS ,EMS 021 Emergency Response System,B.007889,Paramedic,,21-May-15,24-Aug-23,57352.1,289000
EMS ,EMS 021 Emergency Response System,B.007808,Paramedic,,15-Jun-23,15-Jun-23,61557.86,289001
EMS ,EMS 021 Emergency Response System,B.006274.1     ,EMS Captain,,9-Apr-20,9-Apr-20,74823.84,289002
EMS ,EMS 021 Emergency Response System,B.007803,Paramedic,,7-Jul-22,7-Jul-22,61557.86,289003
EMS ,EMS 021 Emergency Response System,B.007593,Paramedic,,9-Apr-20,9-Apr-20,67866.5,289004
EMS ,EMS 021 Emergency Response System,N.090219,Paramedic,,17-Nov-23,,29.59513,289005
EMS ,EMS 021 Emergency Response System,B.007894,EMS Captain,,22-May-15,3-Aug-23,87604.4,289006
EMS ,EMS 021 Emergency Response System,B.007718,Paramedic,,16-Nov-23,16-Nov-23,61557.86,289007
EMS ,EMS 021 Emergency Response System,B.006283,Paramedic,,13-Jan-22,13-Jan-22,61557.86,289008
EMS ,EMS 021 Emergency Response System,B.007895,EMS Captain,,13-Oct-22,3-Aug-23,69711.72,289009
EMS ,EMS 021 Emergency Response System,B.007230,Senior Paramedic,,12-Oct-17,6-Jun-24,74822.8,289010
EMS ,EMS 021 Emergency Response System,B.007812,Paramedic,,7-Jul-22,7-Jul-22,61557.86,289011
EMS ,EMS 021 Emergency Response System,B.007810,Paramedic,,11-Aug-22,11-Aug-22,61557.86,289012
EMS ,EMS 021 Emergency Response System,B.007905,EMS Captain,,12-Oct-17,3-Aug-23,82492.28,289013
EMS ,EMS 021 Emergency Response System,B.007809,Paramedic,,11-Aug-22,11-Aug-22,61557.86,289014
EMS ,EMS 021 Emergency Response System,B.006289.3     ,Paramedic,,22-Nov-18,22-Nov-18,67866.5,289015
EMS ,EMS 021 Emergency Response System,B.006291,Senior Paramedic,,16-Aug-04,16-Sep-07,91052.26,289016
EMS ,EMS 021 Emergency Response System,B.006949.1     ,Paramedic,,1-Dec-12,30-May-24,59454.98,289017
EMS ,EMS 021 Emergency Response System,B.007805,Paramedic,,26-Jan-23,26-Jan-23,61557.86,289018
EMS ,EMS 021 Emergency Response System,B.007977,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,53927.38,289019
EMS ,EMS 021 Emergency Response System,B.007820,Paramedic,,13-Oct-22,13-Oct-22,61557.86,289020
EMS ,EMS 021 Emergency Response System,N.090217,Paramedic,,18-Jan-24,,29.59513,289021
EMS ,EMS 021 Emergency Response System,B.007717,Paramedic,,29-Jul-21,29-Jul-21,61557.86,289022
EMS ,EMS 021 Emergency Response System,B.007821.2     ,Accountant II,,22-Feb-24,22-Feb-24,74776.26,289023
EMS ,EMS 021 Emergency Response System,B.007899,Paramedic,,24-Aug-23,24-Aug-23,61557.86,289024
EMS ,EMS 021 Emergency Response System,B.007978,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,53927.38,289025
EMS ,EMS 021 Emergency Response System,B.007811,Paramedic,,11-Aug-22,11-Aug-22,61557.86,289026
EMS ,EMS 021 Emergency Response System,B.006293.2     ,EMS Captain,,1-Aug-04,28-Mar-19,95272.58,289027
EMS ,EMS 021 Emergency Response System,B.007980,Advanced Emergency Medical Technician (AEMT),,19-Oct-23,19-Oct-23,55834.74,289028
EMS ,EMS 021 Emergency Response System,B.007982,Advanced Emergency Medical Technician (AEMT),,4-Jan-24,4-Jan-24,55834.74,289029
EMS ,EMS 021 Emergency Response System,B.007900,Paramedic,,24-Aug-23,24-Aug-23,57352.1,289030
EMS ,EMS 030 Training,B.007907,Administrative Technician,,5-Oct-23,5-Oct-23,40567.54,289031
EMS ,EMS 030 Training,B.001830,EMS Instruction Supervisor,,1-Aug-04,16-Apr-06,84508.32,289032
EMS ,EMS 030 Training,B.004554,EMS Instruction Supervisor,,19-Mar-90,16-Nov-00,93340.52,289033
EMS ,EMS 030 Training,B.007100.2     ,EMS Brigade Officer,,22-Jul-16,20-Apr-23,105037.92,289034
EMS ,EMS 030 Training,B.006947.3     ,Office Assistant II,,10-May-18,3-Nov-22,43720.04,289035
EMS ,EMS 030 Training,B.007824,Senior Paramedic,,4-Nov-21,12-Jan-23,72504.38,289036
EMS ,EMS 030 Training,B.006287.1     ,Paramedic,,15-Jun-23,15-Jun-23,63660.74,289037
EMS ,EMS 030 Training,B.007233.2     ,Paramedic,,26-Jan-23,26-Jan-23,61557.86,289038
EMS ,EMS 030 Training,B.006926.4     ,Paramedic,,19-Oct-23,16-Nov-23,57352.1,289039
EMS ,EMS 030 Training,B.006288.3     ,Advanced Emergency Medical Technician (AEMT),,30-May-24,30-May-24,52020.02,289040
EMS ,EMS 030 Training,B.000097.1     ,Administrative Technician,,1-Sep-11,8-Jun-17,44872.1,289041
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289042
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289043
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289044
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289045
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,1-Jun-23,,17.75,289046
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289047
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,27-Nov-19,,17.75,289048
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289049
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289050
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,21-May-20,,17.75,289051
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,21-May-20,,17.75,289052
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,8-Jun-23,,17.75,289053
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289054
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289055
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,20-May-21,,17.75,289056
EMS ,EMS 060 Lifeguard Services,N.090045,Beach Lifeguard Supervisor,,20-Jun-19,,19.18,289057
EMS ,EMS 060 Lifeguard Services,N.090045,Beach Lifeguard Supervisor,,23-May-19,,19.18,289058
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289059
EMS ,EMS 060 Lifeguard Services,N.090045,Beach Lifeguard Supervisor,,4-Jun-20,,19.18,289060
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289061
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,13-Jun-19,,17.75,289062
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,24-Oct-18,,17.75,289063
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289064
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289065
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,20-May-21,,17.75,289066
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289067
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289068
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289069
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,22-Jun-23,,17.75,289070
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,21-May-20,,17.75,289071
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289072
EMS ,EMS 060 Lifeguard Services,N.030645,Beach Lifeguard Operations Supervisor,,3-Jun-10,,23.79,289073
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.85,289074
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289075
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,1-Jun-23,,17.75,289076
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,30-May-24,,17.4,289077
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289078
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,30-May-24,,17.4,289079
EMS ,EMS 060 Lifeguard Services,B.000877.3     ,EMS Captain,,2-Jul-86,8-Feb-24,100384.96,289080
EMS ,EMS 060 Lifeguard Services,N.030645,Beach Lifeguard Operations Supervisor,,25-May-17,,22.66,289081
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-19,,17.75,289082
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289083
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,8-Jun-23,,17.75,289084
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289085
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,30-May-24,,17.4,289086
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,30-May-24,,17.4,289087
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289088
EMS ,EMS 060 Lifeguard Services,N.030645,Beach Lifeguard Operations Supervisor,,21-May-15,,23.79,289089
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289090
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,21-May-20,,17.4,289091
EMS ,EMS 060 Lifeguard Services,N.090045,Beach Lifeguard Supervisor,,16-Jun-16,,19.18,289092
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289093
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289094
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289095
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289096
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,23-May-24,,17.4,289097
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289098
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,6-Oct-22,,17.75,289099
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,25-May-23,,17.75,289100
EMS ,EMS 060 Lifeguard Services,B.006301.3     ,EMS Brigade Officer,,1-Aug-04,21-May-20,105037.92,289101
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,1-Jun-23,,17.75,289102
EMS ,EMS 060 Lifeguard Services,N.090045,Beach Lifeguard Supervisor,,13-Jun-19,,19.18,289103
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289104
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,20-May-21,,17.75,289105
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,20-May-21,,17.75,289106
EMS ,EMS 060 Lifeguard Services,N.090046,Beach Lifeguard,,26-May-22,,17.75,289107
FIN ,FIN 030 Directors Office,B.004043,Administrative Technician,,16-Mar-98,1-Jan-05,56350.84,289108
FIN ,FIN 030 Directors Office,B.006401.2     ,Financial Analyst,,1-Dec-82,8-Jun-17,114375.04,289109
FIN ,FIN 030 Directors Office,B.003604.1     ,Deputy Director of Finance,,1-Aug-06,5-Dec-19,151396.44,289110
FIN ,FIN 030 Directors Office,B.004224,Executive Assistant II,,16-Aug-00,2-Jan-20,65006.76,289111
FIN ,FIN 030 Directors Office,B.003434.1     ,Deputy Director of Finance,,22-Dec-14,2-Mar-17,134264.78,289112
FIN ,FIN 030 Directors Office,B.001246,Director of Finance,,25-Feb-21,25-Feb-21,172182.14,289113
FIN ,FIN 032 Financial Systems Service,B.004372.1     ,Administrative Specialist II,,16-Sep-95,30-Jan-20,71919.64,289114
FIN ,FIN 032 Financial Systems Service,B.007276.1     ,Business Application Specialist II,,11-Jan-24,11-Jan-24,63742.9,289115
FIN ,FIN 032 Financial Systems Service,B.006687.1     ,Financial Services Coordinator,,22-Jun-15,2-Dec-21,122135.78,289116
FIN ,FIN 032 Financial Systems Service,B.001685.2     ,Financial Systems Analyst,,16-Jan-08,10-Feb-22,85737.34,289117
FIN ,FIN 032 Financial Systems Service,B.001020.4     ,Business Application Specialist II,,21-Jul-22,21-Jul-22,63742.9,289118
FIN ,FIN 032 Financial Systems Service,B.005826.1     ,Financial Systems Analyst,,24-Feb-22,24-Feb-22,73657.48,289119
FIN ,FIN 033 Accounting Office,B.007519.1     ,Accountant IV,,26-Apr-18,22-Sep-22,91354.64,289120
FIN ,FIN 033 Accounting Office,B.000259.3     ,Accountant I,,28-Jul-22,28-Jul-22,52441.48,289121
FIN ,FIN 033 Accounting Office,B.004092,Accountant II,,18-Nov-21,30-Nov-23,76896.3,289122
FIN ,FIN 033 Accounting Office,B.002532.1     ,Accountant III,,28-Mar-24,28-Mar-24,82000.1,289123
FIN ,FIN 033 Accounting Office,B.006523.2     ,Accountant IV,,28-Feb-19,28-Jan-21,94082.82,289124
FIN ,FIN 033 Accounting Office,B.002740,Accountant III,,16-Jun-11,16-Jun-11,83160.48,289125
FIN ,FIN 033 Accounting Office,B.004210.1     ,Controller,,16-Jun-12,20-Apr-23,114627.76,289126
FIN ,FIN 033 Accounting Office,B.000755.4     ,Accountant III,,16-Feb-13,22-Jun-17,92004.9,289127
FIN ,FIN 033 Accounting Office,B.000164.1     ,Accountant III,,30-Mar-17,21-Apr-22,79339,289128
FIN ,FIN 033 Accounting Office,B.006839.1     ,Accountant II,,4-May-23,4-May-23,66296.36,289129
FIN ,FIN 033 Accounting Office,B.003269.3     ,Administrative Technician,,1-Dec-91,18-Jan-18,59220.72,289130
FIN ,FIN 034 Payroll,B.001210.2     ,Payroll Technician II,,7-Jun-18,21-Mar-24,42595.8,289131
FIN ,FIN 034 Payroll,B.006688.1     ,Payroll Supervisor,,1-Feb-18,13-Jul-23,86923.2,289132
FIN ,FIN 034 Payroll,B.001729.1     ,Financial Specialist,,1-Jul-08,14-Sep-17,64594.4,289133
FIN ,FIN 034 Payroll,B.002909,Financial Analyst,,16-Jan-07,16-Jan-07,96016.18,289134
FIN ,FIN 034 Payroll,B.000638,Payroll Administrator,,16-Jan-10,13-Jan-22,108912.44,289135
FIN ,FIN 034 Payroll,B.001039.1     ,Payroll Technician III,,16-Sep-10,18-Nov-21,51053.34,289136
